match_id,batting_team,batter,runs,balls_faced,fours,sixes
829785,Kings XI Punjab,M Vijay,2,6,0,0
829785,Kings XI Punjab,M Vohra,2,3,0,0
829785,Kings XI Punjab,MG Johnson,1,4,0,0
829785,Kings XI Punjab,Sandeep Sharma,7,9,1,0
829785,Kings XI Punjab,WP Saha,13,11,1,1
829785,Royal Challengers Bangalore,AB de Villiers,47,24,3,4
829785,Royal Challengers Bangalore,CH Gayle,117,56,7,12
829785,Royal Challengers Bangalore,KD Karthik,8,3,0,1
829785,Royal Challengers Bangalore,SN Khan,11,7,1,0
829785,Royal Challengers Bangalore,V Kohli,32,30,3,1
829787,Rajasthan Royals,AM Rahane,8,6,2,0
829787,Rajasthan Royals,CH Morris,34,11,2,3
829787,Rajasthan Royals,DJ Hooda,7,9,0,0
829787,Rajasthan Royals,JP Faulkner,30,19,2,2
829787,Rajasthan Royals,KK Nair,4,10,0,0
829787,Rajasthan Royals,SPD Smith,68,40,9,2
829787,Rajasthan Royals,SR Watson,12,12,3,0
829787,Rajasthan Royals,STR Binny,3,3,0,0
829787,Rajasthan Royals,SV Samson,21,10,0,3
829787,Sunrisers Hyderabad,DA Warner,24,18,5,0
829787,Sunrisers Hyderabad,EJG Morgan,63,28,4,5
829787,Sunrisers Hyderabad,MC Henriques,20,21,3,0
829787,Sunrisers Hyderabad,NV Ojha,8,6,1,0
829787,Sunrisers Hyderabad,RS Bopara,17,12,2,0
829787,Sunrisers Hyderabad,S Dhawan,54,35,6,2
829789,Chennai Super Kings,BB McCullum,23,11,3,1
829789,Chennai Super Kings,DR Smith,27,34,4,0
829789,Chennai Super Kings,F du Plessis,17,16,0,1
829789,Chennai Super Kings,MS Dhoni,39,32,2,2
829789,Chennai Super Kings,P Negi,36,17,4,1
829789,Chennai Super Kings,SK Raina,10,10,1,0
829789,Mumbai Indians,AT Rayudu,34,19,1,3
829789,Mumbai Indians,HH Pandya,21,8,0,3
829789,Mumbai Indians,KA Pollard,1,4,0,0
829789,Mumbai Indians,LMP Simmons,38,31,3,2
829789,Mumbai Indians,PA Patel,45,32,6,0
829789,Mumbai Indians,RG Sharma,18,22,0,0
829791,Kings XI Punjab,DA Miller,27,11,2,2
829791,Kings XI Punjab,GJ Maxwell,43,22,4,3
829791,Kings XI Punjab,Gurkeerat Singh,4,7,0,0
829791,Kings XI Punjab,M Vijay,28,21,4,1
829791,Kings XI Punjab,M Vohra,39,34,1,3
829791,Kings XI Punjab,WP Saha,33,25,0,2
829791,Kolkata Knight Riders,AD Russell,51,21,5,4
829791,Kolkata Knight Riders,G Gambhir,24,23,4,0
829791,Kolkata Knight Riders,GB Hogg,5,5,0,0
829791,Kolkata Knight Riders,J Botha,2,4,0,0
829791,Kolkata Knight Riders,MK Pandey,22,15,4,0
829791,Kolkata Knight Riders,PP Chawla,18,11,2,1
829791,Kolkata Knight Riders,RV Uthappa,17,11,3,0
829791,Kolkata Knight Riders,SA Yadav,9,9,1,0
829791,Kolkata Knight Riders,SP Narine,0,1,0,0
829791,Kolkata Knight Riders,YK Pathan,29,19,1,3
829793,Delhi Daredevils,JP Duminy,12,16,0,0
829793,Delhi Daredevils,KM Jadhav,63,34,8,2
829793,Delhi Daredevils,Q de Kock,50,31,9,1
829793,Delhi Daredevils,SS Iyer,0,7,0,0
829793,Delhi Daredevils,SS Tiwary,26,25,2,1
829793,Delhi Daredevils,Yuvraj Singh,2,7,0,0
829793,Sunrisers Hyderabad,DA Warner,17,15,1,1
829793,Sunrisers Hyderabad,EJG Morgan,22,25,2,0
829793,Sunrisers Hyderabad,KV Sharma,16,13,2,0
829793,Sunrisers Hyderabad,MC Henriques,74,46,1,5
829793,Sunrisers Hyderabad,RS Bopara,17,11,1,0
829793,Sunrisers Hyderabad,S Dhawan,13,10,2,0
829795,Mumbai Indians,AT Rayudu,14,4,0,2
829795,Mumbai Indians,HH Pandya,8,4,0,1
829795,Mumbai Indians,Harbhajan Singh,3,3,0,0
829795,Mumbai Indians,J Suchith,4,4,0,0
829795,Mumbai Indians,KA Pollard,49,24,6,2
829795,Mumbai Indians,LMP Simmons,68,53,5,3
829795,Mumbai Indians,MJ McClenaghan,12,4,0,2
829795,Mumbai Indians,PA Patel,19,11,3,0
829795,Mumbai Indians,RG Sharma,15,13,1,1
829795,Royal Challengers Bangalore,AB de Villiers,133,58,19,4
829795,Royal Challengers Bangalore,CH Gayle,13,12,1,1
829795,Royal Challengers Bangalore,V Kohli,82,50,6,4
829797,Chennai Super Kings,BB McCullum,81,61,7,4
829797,Chennai Super Kings,DJ Bravo,15,8,2,0
829797,Chennai Super Kings,DR Smith,6,10,1,0
829797,Chennai Super Kings,F du Plessis,29,25,3,0
829797,Chennai Super Kings,MS Dhoni,13,7,1,1
829797,Chennai Super Kings,P Negi,2,3,0,0
829797,Chennai Super Kings,SK Raina,3,6,0,0
829797,Rajasthan Royals,AM Rahane,23,17,4,0
829797,Rajasthan Royals,Ankit Sharma,0,1,0,0
829797,Rajasthan Royals,CH Morris,16,9,0,1
829797,Rajasthan Royals,DJ Hooda,15,14,1,0
829797,Rajasthan Royals,JP Faulkner,16,12,2,0
829797,Rajasthan Royals,KK Nair,10,12,1,0
829797,Rajasthan Royals,PV Tambe,1,1,0,0
829797,Rajasthan Royals,R Bhatia,0,1,0,0
829797,Rajasthan Royals,SPD Smith,4,6,0,0
829797,Rajasthan Royals,SR Watson,28,30,2,0
829797,Rajasthan Royals,SV Samson,26,17,1,2
829799,Kings XI Punjab,AR Patel,15,11,2,0
829799,Kings XI Punjab,DA Miller,89,44,2,9
829799,Kings XI Punjab,GJ Bailey,6,11,0,0
829799,Kings XI Punjab,GJ Maxwell,11,6,1,1
829799,Kings XI Punjab,Gurkeerat Singh,3,5,0,0
829799,Kings XI Punjab,M Vijay,24,18,4,1
829799,Kings XI Punjab,M Vohra,20,15,2,1
829799,Kings XI Punjab,WP Saha,5,10,0,0
829799,Sunrisers Hyderabad,DA Warner,81,51,6,5
829799,Sunrisers Hyderabad,EJG Morgan,17,7,1,2
829799,Sunrisers Hyderabad,KL Rahul,17,10,1,1
829799,Sunrisers Hyderabad,KV Sharma,11,7,0,1
829799,Sunrisers Hyderabad,MC Henriques,28,24,4,0
829799,Sunrisers Hyderabad,NV Ojha,2,3,0,0
829799,Sunrisers Hyderabad,S Dhawan,24,18,4,0
829801,Chennai Super Kings,BB McCullum,11,21,1,0
829801,Chennai Super Kings,DJ Bravo,8,8,0,1
829801,Chennai Super Kings,DR Smith,18,24,2,1
829801,Chennai Super Kings,F du Plessis,29,23,3,0
829801,Chennai Super Kings,MS Dhoni,27,24,3,1
829801,Chennai Super Kings,P Negi,5,8,0,0
829801,Chennai Super Kings,RA Jadeja,3,4,0,0
829801,Chennai Super Kings,SK Raina,11,8,1,0
829801,Delhi Daredevils,JA Morkel,8,8,0,1
829801,Delhi Daredevils,JP Duminy,6,7,1,0
829801,Delhi Daredevils,KM Jadhav,1,1,0,0
829801,Delhi Daredevils,Q de Kock,3,7,0,0
829801,Delhi Daredevils,SS Iyer,70,49,10,1
829801,Delhi Daredevils,Yuvraj Singh,32,28,4,1
829803,Kings XI Punjab,AR Patel,20,15,1,1
829803,Kings XI Punjab,DA Miller,14,4,0,2
829803,Kings XI Punjab,GJ Bailey,13,9,1,0
829803,Kings XI Punjab,GJ Maxwell,10,10,1,0
829803,Kings XI Punjab,Gurkeerat Singh,2,3,0,0
829803,Kings XI Punjab,M Vohra,11,6,0,1
829803,Kings XI Punjab,R Dhawan,1,1,0,0
829803,Kings XI Punjab,WP Saha,31,12,5,1
829803,Royal Challengers Bangalore,AB de Villiers,10,9,1,0
829803,Royal Challengers Bangalore,CH Gayle,17,14,1,1
829803,Royal Challengers Bangalore,D Wiese,4,4,0,0
829803,Royal Challengers Bangalore,KD Karthik,2,4,0,0
829803,Royal Challengers Bangalore,Mandeep Singh,20,14,2,0
829803,Royal Challengers Bangalore,SN Khan,4,6,0,0
829803,Royal Challengers Bangalore,V Kohli,19,9,2,1
829805,Kolkata Knight Riders,AD Russell,2,4,0,0
829805,Kolkata Knight Riders,G Gambhir,38,29,5,0
829805,Kolkata Knight Riders,MK Pandey,1,1,0,0
829805,Kolkata Knight Riders,PP Chawla,1,7,0,0
829805,Kolkata Knight Riders,RV Uthappa,25,20,3,1
829805,Kolkata Knight Riders,SA Yadav,11,5,2,0
829805,Kolkata Knight Riders,Shakib Al Hasan,23,15,3,0
829805,Kolkata Knight Riders,UT Yadav,5,2,1,0
829805,Kolkata Knight Riders,YK Pathan,52,37,5,2
829805,Mumbai Indians,AT Rayudu,2,3,0,0
829805,Mumbai Indians,HH Pandya,61,29,8,2
829805,Mumbai Indians,KA Pollard,33,38,1,1
829805,Mumbai Indians,LMP Simmons,14,15,1,1
829805,Mumbai Indians,PA Patel,21,14,3,0
829805,Mumbai Indians,RG Sharma,30,21,5,0
829807,Royal Challengers Bangalore,AB de Villiers,0,1,0,0
829807,Royal Challengers Bangalore,CH Gayle,35,10,4,3
829807,Royal Challengers Bangalore,KD Karthik,2,2,0,0
829807,Royal Challengers Bangalore,Mandeep Singh,1,3,0,0
829807,Royal Challengers Bangalore,V Kohli,44,19,3,3
829807,Sunrisers Hyderabad,DA Warner,52,31,5,1
829807,Sunrisers Hyderabad,EJG Morgan,11,7,0,1
829807,Sunrisers Hyderabad,MC Henriques,57,21,5,4
829807,Sunrisers Hyderabad,S Dhawan,8,7,1,0
829809,Chennai Super Kings,BB McCullum,6,6,1,0
829809,Chennai Super Kings,F du Plessis,55,41,5,1
829809,Chennai Super Kings,MEK Hussey,1,4,0,0
829809,Chennai Super Kings,MS Dhoni,25,16,2,2
829809,Chennai Super Kings,SK Raina,41,34,4,0
829809,Kings XI Punjab,AR Patel,32,29,2,1
829809,Kings XI Punjab,BE Hendricks,1,2,0,0
829809,Kings XI Punjab,DA Miller,11,15,1,0
829809,Kings XI Punjab,GJ Bailey,12,7,2,0
829809,Kings XI Punjab,GJ Maxwell,6,14,1,0
829809,Kings XI Punjab,Gurkeerat Singh,15,14,3,0
829809,Kings XI Punjab,M Vohra,4,7,0,0
829809,Kings XI Punjab,R Dhawan,25,20,1,2
829809,Kings XI Punjab,WP Saha,15,12,1,1
829811,Kolkata Knight Riders,AD Russell,37,20,4,2
829811,Kolkata Knight Riders,Azhar Mahmood,6,7,1,0
829811,Kolkata Knight Riders,G Gambhir,1,3,0,0
829811,Kolkata Knight Riders,M Morkel,4,3,0,0
829811,Kolkata Knight Riders,MK Pandey,21,21,3,0
829811,Kolkata Knight Riders,PP Chawla,0,1,0,0
829811,Kolkata Knight Riders,RV Uthappa,14,8,3,0
829811,Kolkata Knight Riders,SA Yadav,0,1,0,0
829811,Kolkata Knight Riders,Shakib Al Hasan,13,11,2,0
829811,Kolkata Knight Riders,UT Yadav,24,11,4,1
829811,Kolkata Knight Riders,YK Pathan,44,34,5,1
829811,Rajasthan Royals,AM Rahane,37,21,3,2
829811,Rajasthan Royals,CH Morris,4,5,0,0
829811,Rajasthan Royals,JP Faulkner,6,6,1,0
829811,Rajasthan Royals,KK Nair,16,10,3,0
829811,Rajasthan Royals,SPD Smith,14,11,2,0
829811,Rajasthan Royals,SR Watson,104,58,9,5
829811,Rajasthan Royals,SV Samson,8,9,1,0
829813,Delhi Daredevils,AD Mathews,1,3,0,0
829813,Delhi Daredevils,JP Duminy,67,43,4,3
829813,Delhi Daredevils,KM Jadhav,0,1,0,0
829813,Delhi Daredevils,Q de Kock,69,39,9,3
829813,Delhi Daredevils,SS Iyer,20,18,1,1
829813,Delhi Daredevils,SS Tiwary,13,9,0,1
829813,Delhi Daredevils,Yuvraj Singh,11,7,0,1
829813,Royal Challengers Bangalore,CH Gayle,1,5,0,0
829813,Royal Challengers Bangalore,V Kohli,1,2,0,0
829815,Mumbai Indians,LMP Simmons,48,44,4,2
829815,Mumbai Indians,PA Patel,51,37,9,0
829815,Mumbai Indians,RG Sharma,7,2,0,1
829815,Sunrisers Hyderabad,A Ashish Reddy,17,15,0,1
829815,Sunrisers Hyderabad,B Kumar,0,2,0,0
829815,Sunrisers Hyderabad,DA Warner,6,5,1,0
829815,Sunrisers Hyderabad,DW Steyn,19,11,3,0
829815,Sunrisers Hyderabad,EJG Morgan,9,14,1,0
829815,Sunrisers Hyderabad,KL Rahul,25,24,2,0
829815,Sunrisers Hyderabad,KV Sharma,15,21,0,0
829815,Sunrisers Hyderabad,MC Henriques,11,19,1,0
829815,Sunrisers Hyderabad,NV Ojha,0,1,0,0
829815,Sunrisers Hyderabad,P Kumar,4,6,0,0
829815,Sunrisers Hyderabad,S Dhawan,1,2,0,0
829817,Chennai Super Kings,A Nehra,0,1,0,0
829817,Chennai Super Kings,DJ Bravo,20,15,2,1
829817,Chennai Super Kings,DR Smith,0,4,0,0
829817,Chennai Super Kings,F du Plessis,45,34,5,1
829817,Chennai Super Kings,MEK Hussey,16,11,1,1
829817,Chennai Super Kings,MM Sharma,3,3,0,0
829817,Chennai Super Kings,MS Dhoni,0,1,0,0
829817,Chennai Super Kings,P Negi,3,3,0,0
829817,Chennai Super Kings,R Ashwin,23,12,2,1
829817,Chennai Super Kings,RA Jadeja,19,10,1,1
829817,Chennai Super Kings,SK Raina,25,20,0,2
829817,Mumbai Indians,AT Rayudu,10,8,1,0
829817,Mumbai Indians,HH Pandya,1,2,0,0
829817,Mumbai Indians,Harbhajan Singh,6,3,1,0
829817,Mumbai Indians,J Suchith,1,1,0,0
829817,Mumbai Indians,KA Pollard,41,17,1,5
829817,Mumbai Indians,LMP Simmons,65,50,3,5
829817,Mumbai Indians,PA Patel,35,25,4,1
829817,Mumbai Indians,RG Sharma,19,14,1,1
829819,Rajasthan Royals,AM Rahane,42,39,4,0
829819,Rajasthan Royals,Ankit Sharma,7,5,1,0
829819,Rajasthan Royals,CH Morris,0,3,0,0
829819,Rajasthan Royals,DJ Hooda,11,14,0,0
829819,Rajasthan Royals,DS Kulkarni,3,9,0,0
829819,Rajasthan Royals,JP Faulkner,4,4,1,0
829819,Rajasthan Royals,KK Nair,12,13,2,0
829819,Rajasthan Royals,SPD Smith,12,13,1,0
829819,Rajasthan Royals,SR Watson,10,5,2,0
829819,Rajasthan Royals,STR Binny,0,1,0,0
829819,Rajasthan Royals,SV Samson,5,8,0,0
829819,Royal Challengers Bangalore,AB de Villiers,66,38,4,4
829819,Royal Challengers Bangalore,CH Gayle,27,26,4,1
829819,Royal Challengers Bangalore,KD Karthik,8,3,0,1
829819,Royal Challengers Bangalore,Mandeep Singh,54,34,7,2
829819,Royal Challengers Bangalore,SN Khan,1,1,0,0
829819,Royal Challengers Bangalore,V Kohli,12,18,0,0
829821,Chennai Super Kings,DJ Bravo,0,1,0,0
829821,Chennai Super Kings,DR Smith,17,12,3,0
829821,Chennai Super Kings,F du Plessis,21,22,2,0
829821,Chennai Super Kings,MEK Hussey,56,46,3,2
829821,Chennai Super Kings,MS Dhoni,26,29,1,0
829821,Chennai Super Kings,P Negi,12,6,0,1
829821,Chennai Super Kings,R Ashwin,1,1,0,0
829821,Chennai Super Kings,SK Raina,0,2,0,0
829821,Royal Challengers Bangalore,AB de Villiers,1,3,0,0
829821,Royal Challengers Bangalore,CH Gayle,41,43,2,3
829821,Royal Challengers Bangalore,D Wiese,12,7,0,1
829821,Royal Challengers Bangalore,HV Patel,2,2,0,0
829821,Royal Challengers Bangalore,KD Karthik,28,26,4,0
829821,Royal Challengers Bangalore,MA Starc,1,1,0,0
829821,Royal Challengers Bangalore,Mandeep Singh,4,7,0,0
829821,Royal Challengers Bangalore,S Aravind,0,1,0,0
829821,Royal Challengers Bangalore,SN Khan,31,21,4,0
829821,Royal Challengers Bangalore,V Kohli,12,9,1,1
829823,Chennai Super Kings,DJ Bravo,9,6,0,1
829823,Chennai Super Kings,DR Smith,57,47,9,1
829823,Chennai Super Kings,F du Plessis,1,3,0,0
829823,Chennai Super Kings,MEK Hussey,4,9,1,0
829823,Chennai Super Kings,MM Sharma,21,7,1,2
829823,Chennai Super Kings,MS Dhoni,18,13,1,1
829823,Chennai Super Kings,P Negi,3,4,0,0
829823,Chennai Super Kings,R Ashwin,2,4,0,0
829823,Chennai Super Kings,RA Jadeja,11,8,1,0
829823,Chennai Super Kings,SK Raina,28,19,3,1
829823,Mumbai Indians,AT Rayudu,36,24,0,3
829823,Mumbai Indians,HH Pandya,0,2,0,0
829823,Mumbai Indians,Harbhajan Singh,6,3,0,1
829823,Mumbai Indians,KA Pollard,36,18,2,3
829823,Mumbai Indians,LMP Simmons,68,44,8,3
829823,Mumbai Indians,PA Patel,0,3,0,0
829823,Mumbai Indians,RG Sharma,50,26,6,2
980901,Mumbai Indians,AT Rayudu,22,27,2,0
980901,Mumbai Indians,HH Pandya,9,11,2,0
980901,Mumbai Indians,Harbhajan Singh,45,30,7,1
980901,Mumbai Indians,JC Buttler,0,2,0,0
980901,Mumbai Indians,KA Pollard,1,8,0,0
980901,Mumbai Indians,LMP Simmons,8,8,0,1
980901,Mumbai Indians,MJ McClenaghan,2,2,0,0
980901,Mumbai Indians,R Vinay Kumar,12,11,0,1
980901,Mumbai Indians,RG Sharma,7,5,1,0
980901,Mumbai Indians,S Gopal,2,16,0,0
980901,Rising Pune Supergiants,AM Rahane,66,41,7,3
980901,Rising Pune Supergiants,F du Plessis,34,33,1,3
980901,Rising Pune Supergiants,KP Pietersen,21,14,0,2
980903,Delhi Daredevils,A Mishra,3,9,0,0
980903,Delhi Daredevils,CH Morris,11,9,2,0
980903,Delhi Daredevils,CR Brathwaite,6,4,0,1
980903,Delhi Daredevils,KK Nair,3,8,0,0
980903,Delhi Daredevils,MA Agarwal,9,11,1,0
980903,Delhi Daredevils,NM Coulter-Nile,7,11,1,0
980903,Delhi Daredevils,P Negi,11,19,0,1
980903,Delhi Daredevils,Q de Kock,17,10,1,1
980903,Delhi Daredevils,SS Iyer,0,3,0,0
980903,Delhi Daredevils,SV Samson,15,13,2,0
980903,Delhi Daredevils,Z Khan,4,9,1,0
980903,Kolkata Knight Riders,G Gambhir,38,41,5,0
980903,Kolkata Knight Riders,MK Pandey,15,12,3,0
980903,Kolkata Knight Riders,RV Uthappa,35,32,7,0
980905,Gujarat Lions,AJ Finch,74,47,12,0
980905,Gujarat Lions,BB McCullum,0,2,0,0
980905,Gujarat Lions,DJ Bravo,2,2,0,0
980905,Gujarat Lions,Ishan Kishan,11,8,2,0
980905,Gujarat Lions,KD Karthik,41,26,7,0
980905,Gujarat Lions,RA Jadeja,8,12,0,0
980905,Gujarat Lions,SK Raina,20,9,1,2
980905,Kings XI Punjab,AR Patel,4,2,0,0
980905,Kings XI Punjab,DA Miller,15,10,1,1
980905,Kings XI Punjab,GJ Maxwell,2,4,0,0
980905,Kings XI Punjab,M Vijay,42,34,5,1
980905,Kings XI Punjab,M Vohra,38,23,4,2
980905,Kings XI Punjab,MP Stoinis,33,22,4,0
980905,Kings XI Punjab,WP Saha,20,25,0,0
980907,Royal Challengers Bangalore,AB de Villiers,82,42,7,6
980907,Royal Challengers Bangalore,CH Gayle,1,4,0,0
980907,Royal Challengers Bangalore,KM Jadhav,8,5,1,0
980907,Royal Challengers Bangalore,SN Khan,35,10,5,2
980907,Royal Challengers Bangalore,SR Watson,19,8,0,3
980907,Royal Challengers Bangalore,V Kohli,75,51,7,3
980907,Sunrisers Hyderabad,A Ashish Reddy,32,18,2,3
980907,Sunrisers Hyderabad,DA Warner,58,25,4,5
980907,Sunrisers Hyderabad,DJ Hooda,6,6,1,0
980907,Sunrisers Hyderabad,EJG Morgan,22,18,2,0
980907,Sunrisers Hyderabad,KV Sharma,26,17,3,1
980907,Sunrisers Hyderabad,MC Henriques,19,23,2,0
980907,Sunrisers Hyderabad,NV Ojha,0,4,0,0
980907,Sunrisers Hyderabad,S Dhawan,8,9,1,0
980909,Kolkata Knight Riders,AD Russell,36,17,1,4
980909,Kolkata Knight Riders,C Munro,4,5,0,0
980909,Kolkata Knight Riders,G Gambhir,64,52,4,1
980909,Kolkata Knight Riders,MK Pandey,52,29,3,3
980909,Kolkata Knight Riders,RV Uthappa,8,10,1,0
980909,Kolkata Knight Riders,SA Yadav,4,1,1,0
980909,Kolkata Knight Riders,YK Pathan,9,6,1,0
980909,Mumbai Indians,HH Pandya,9,10,0,0
980909,Mumbai Indians,JC Buttler,41,22,3,3
980909,Mumbai Indians,KA Pollard,1,1,0,0
980909,Mumbai Indians,MJ McClenaghan,20,8,0,3
980909,Mumbai Indians,PA Patel,23,20,4,0
980909,Mumbai Indians,RG Sharma,84,54,10,3
980911,Gujarat Lions,AJ Finch,50,36,7,2
980911,Gujarat Lions,BB McCullum,49,31,3,3
980911,Gujarat Lions,DJ Bravo,22,10,3,1
980911,Gujarat Lions,RA Jadeja,4,7,0,0
980911,Gujarat Lions,SK Raina,24,24,1,0
980911,Rising Pune Supergiants,AM Rahane,21,17,4,0
980911,Rising Pune Supergiants,F du Plessis,69,43,5,4
980911,Rising Pune Supergiants,KP Pietersen,37,31,2,1
980911,Rising Pune Supergiants,MR Marsh,7,11,0,0
980911,Rising Pune Supergiants,MS Dhoni,22,10,2,1
980911,Rising Pune Supergiants,R Bhatia,0,2,0,0
980911,Rising Pune Supergiants,SPD Smith,5,6,0,0
980913,Delhi Daredevils,P Negi,8,2,0,1
980913,Delhi Daredevils,Q de Kock,59,42,9,1
980913,Delhi Daredevils,SS Iyer,3,5,0,0
980913,Delhi Daredevils,SV Samson,33,32,3,1
980913,Kings XI Punjab,AR Patel,11,22,1,0
980913,Kings XI Punjab,DA Miller,9,9,1,0
980913,Kings XI Punjab,GJ Maxwell,0,3,0,0
980913,Kings XI Punjab,M Vijay,1,5,0,0
980913,Kings XI Punjab,M Vohra,32,24,5,0
980913,Kings XI Punjab,MG Johnson,4,12,0,0
980913,Kings XI Punjab,MM Sharma,15,8,1,1
980913,Kings XI Punjab,P Sahu,18,12,1,1
980913,Kings XI Punjab,SE Marsh,13,16,2,0
980913,Kings XI Punjab,Sandeep Sharma,1,2,0,0
980913,Kings XI Punjab,WP Saha,3,7,0,0
980915,Kolkata Knight Riders,AD Russell,2,5,0,0
980915,Kolkata Knight Riders,G Gambhir,90,60,13,1
980915,Kolkata Knight Riders,MK Pandey,11,11,0,0
980915,Kolkata Knight Riders,RV Uthappa,38,34,3,1
980915,Sunrisers Hyderabad,A Ashish Reddy,13,8,0,1
980915,Sunrisers Hyderabad,B Kumar,0,1,0,0
980915,Sunrisers Hyderabad,DA Warner,13,11,2,0
980915,Sunrisers Hyderabad,DJ Hooda,6,11,0,0
980915,Sunrisers Hyderabad,EJG Morgan,51,43,3,2
980915,Sunrisers Hyderabad,KV Sharma,2,2,0,0
980915,Sunrisers Hyderabad,MC Henriques,6,9,1,0
980915,Sunrisers Hyderabad,NV Ojha,37,28,2,2
980915,Sunrisers Hyderabad,S Dhawan,6,7,1,0
980917,Gujarat Lions,AD Nath,12,11,1,0
980917,Gujarat Lions,AJ Finch,67,54,7,1
980917,Gujarat Lions,BB McCullum,6,4,0,1
980917,Gujarat Lions,DJ Bravo,2,6,0,0
980917,Gujarat Lions,DS Kulkarni,6,3,1,0
980917,Gujarat Lions,JP Faulkner,7,7,1,0
980917,Gujarat Lions,KD Karthik,9,11,1,0
980917,Gujarat Lions,P Kumar,0,2,0,0
980917,Gujarat Lions,SK Raina,27,22,3,1
980917,Mumbai Indians,AT Rayudu,20,18,0,1
980917,Mumbai Indians,HH Pandya,2,6,0,0
980917,Mumbai Indians,Harbhajan Singh,8,13,1,0
980917,Mumbai Indians,JC Buttler,16,21,3,0
980917,Mumbai Indians,KA Pollard,1,3,0,0
980917,Mumbai Indians,KH Pandya,20,11,3,0
980917,Mumbai Indians,PA Patel,34,29,2,2
980917,Mumbai Indians,RG Sharma,7,9,1,0
980917,Mumbai Indians,TG Southee,25,10,1,2
980919,Kings XI Punjab,DA Miller,7,6,0,0
980919,Kings XI Punjab,GJ Maxwell,32,14,3,2
980919,Kings XI Punjab,M Vijay,53,49,5,2
980919,Kings XI Punjab,M Vohra,51,33,7,0
980919,Kings XI Punjab,SE Marsh,4,6,0,0
980919,Kings XI Punjab,WP Saha,4,4,0,0
980919,Rising Pune Supergiants,AM Rahane,9,11,2,0
980919,Rising Pune Supergiants,F du Plessis,67,53,8,0
980919,Rising Pune Supergiants,IK Pathan,2,2,0,0
980919,Rising Pune Supergiants,KP Pietersen,15,15,2,0
980919,Rising Pune Supergiants,MS Dhoni,1,2,0,0
980919,Rising Pune Supergiants,NLTC Perera,8,9,1,0
980919,Rising Pune Supergiants,R Ashwin,1,2,0,0
980919,Rising Pune Supergiants,SPD Smith,38,26,5,0
980921,Delhi Daredevils,JP Duminy,7,5,1,0
980921,Delhi Daredevils,KK Nair,54,41,6,1
980921,Delhi Daredevils,Q de Kock,108,51,15,3
980921,Delhi Daredevils,SS Iyer,0,4,0,0
980921,Delhi Daredevils,SV Samson,9,14,0,0
980921,Royal Challengers Bangalore,AB de Villiers,55,33,9,1
980921,Royal Challengers Bangalore,CH Gayle,0,3,0,0
980921,Royal Challengers Bangalore,D Wiese,5,4,0,0
980921,Royal Challengers Bangalore,KM Jadhav,9,11,1,0
980921,Royal Challengers Bangalore,SN Khan,1,2,0,0
980921,Royal Challengers Bangalore,SR Watson,33,19,2,3
980921,Royal Challengers Bangalore,V Kohli,79,48,7,3
980923,Mumbai Indians,AT Rayudu,54,49,3,2
980923,Mumbai Indians,HH Pandya,2,5,0,0
980923,Mumbai Indians,Harbhajan Singh,1,3,0,0
980923,Mumbai Indians,JC Buttler,11,11,1,0
980923,Mumbai Indians,KH Pandya,49,28,3,3
980923,Mumbai Indians,MJ Guptill,2,4,0,0
980923,Mumbai Indians,PA Patel,10,12,2,0
980923,Mumbai Indians,RG Sharma,5,8,0,0
980923,Sunrisers Hyderabad,DA Warner,90,59,7,4
980923,Sunrisers Hyderabad,DJ Hooda,17,9,2,0
980923,Sunrisers Hyderabad,EJG Morgan,11,12,1,0
980923,Sunrisers Hyderabad,MC Henriques,20,21,1,1
980923,Sunrisers Hyderabad,S Dhawan,2,4,0,0
980925,Kings XI Punjab,AR Patel,9,8,0,0
980925,Kings XI Punjab,DA Miller,6,6,1,0
980925,Kings XI Punjab,GJ Maxwell,4,7,0,0
980925,Kings XI Punjab,KJ Abbott,12,6,0,1
980925,Kings XI Punjab,M Vijay,26,22,4,0
980925,Kings XI Punjab,M Vohra,8,12,0,0
980925,Kings XI Punjab,MM Sharma,1,3,0,0
980925,Kings XI Punjab,P Sahu,1,1,0,0
980925,Kings XI Punjab,SE Marsh,56,41,5,1
980925,Kings XI Punjab,WP Saha,8,14,0,0
980925,Kolkata Knight Riders,G Gambhir,34,34,3,0
980925,Kolkata Knight Riders,MK Pandey,12,11,1,0
980925,Kolkata Knight Riders,RV Uthappa,53,28,9,0
980925,Kolkata Knight Riders,SA Yadav,11,9,2,0
980925,Kolkata Knight Riders,Shakib Al Hasan,11,15,1,0
980925,Kolkata Knight Riders,YK Pathan,12,6,2,0
980927,Mumbai Indians,AT Rayudu,31,23,5,0
980927,Mumbai Indians,HH Pandya,2,3,0,0
980927,Mumbai Indians,JC Buttler,28,14,2,2
980927,Mumbai Indians,KA Pollard,39,19,4,3
980927,Mumbai Indians,PA Patel,5,6,1,0
980927,Mumbai Indians,RG Sharma,62,43,4,3
980927,Royal Challengers Bangalore,AB de Villiers,29,21,3,1
980927,Royal Challengers Bangalore,KL Rahul,23,14,2,2
980927,Royal Challengers Bangalore,KW Richardson,1,1,0,0
980927,Royal Challengers Bangalore,SN Khan,28,18,2,2
980927,Royal Challengers Bangalore,SR Watson,5,10,0,0
980927,Royal Challengers Bangalore,STR Binny,1,2,0,0
980927,Royal Challengers Bangalore,TM Head,37,24,2,2
